Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeSeconds,CumulativeTime,GapToLeader
0 days 01:43:03.348000,OCO,31,0 days 00:01:24.801000,27.0,2.0,,,0 days 00:00:29.828000,0 days 00:00:17.799000,0 days 00:00:37.174000,0 days 01:42:08.429000,0 days 01:42:26.228000,0 days 01:43:03.402000,265.0,300.0,299.0,296.0,False,HARD,16.0,True,Haas F1 Team,0 days 01:41:38.547000,2026-03-08 04:42:45.170,1,11.0,False,,False,True,84.801,1797.205,280.59799999999996
0 days 01:44:28.085000,OCO,31,0 days 00:01:24.737000,28.0,2.0,,,0 days 00:00:29.828000,0 days 00:00:17.835000,0 days 00:00:37.074000,,0 days 01:43:51.065000,0 days 01:44:28.139000,267.0,297.0,293.0,297.0,False,HARD,17.0,True,Haas F1 Team,0 days 01:43:03.348000,2026-03-08 04:44:09.971,1,11.0,False,,False,True,84.737,1881.942,282.2460000000001
0 days 01:45:52.854000,OCO,31,0 days 00:01:24.769000,29.0,2.0,,,0 days 00:00:29.932000,0 days 00:00:17.765000,0 days 00:00:37.072000,0 days 01:44:58.071000,0 days 01:45:15.836000,0 days 01:45:52.908000,266.0,301.0,298.0,289.0,False,HARD,18.0,True,Haas F1 Team,0 days 01:44:28.085000,2026-03-08 04:45:34.708,1,11.0,False,,False,True,84.769,1966.711,284.028
0 days 01:47:17.820000,OCO,31,0 days 00:01:24.966000,30.0,2.0,,,0 days 00:00:30.182000,0 days 00:00:17.741000,0 days 00:00:37.043000,0 days 01:46:23.090000,0 days 01:46:40.831000,0 days 01:47:17.874000,263.0,304.0,300.0,285.0,False,HARD,19.0,True,Haas F1 Team,0 days 01:45:52.854000,2026-03-08 04:46:59.477,1,11.0,False,,False,True,84.966,2051.677,285.9680000000001
0 days 01:48:43.127000,OCO,31,0 days 00:01:25.307000,31.0,2.0,,,0 days 00:00:30.066000,0 days 00:00:17.593000,0 days 00:00:37.648000,0 days 01:47:47.940000,0 days 01:48:05.533000,0 days 01:48:43.181000,264.0,305.0,278.0,287.0,False,HARD,20.0,True,Haas F1 Team,0 days 01:47:17.820000,2026-03-08 04:48:24.443,1,11.0,False,,False,True,85.307,2136.984,288.3409999999999
0 days 01:50:08.172000,OCO,31,0 days 00:01:25.045000,32.0,2.0,,,0 days 00:00:30.295000,0 days 00:00:17.641000,0 days 00:00:37.109000,0 days 01:49:13.476000,0 days 01:49:31.117000,0 days 01:50:08.226000,262.0,308.0,301.0,266.0,False,HARD,21.0,True,Haas F1 Team,0 days 01:48:43.127000,2026-03-08 04:49:49.750,1,11.0,False,,False,True,85.045,2222.029,290.4390000000001
0 days 01:54:36.890000,OCO,31,0 days 00:01:25.199000,35.0,2.0,,,0 days 00:00:30.107000,0 days 00:00:17.711000,0 days 00:00:37.381000,0 days 01:53:41.852000,0 days 01:53:59.563000,0 days 01:54:36.944000,267.0,294.0,299.0,286.0,False,HARD,24.0,True,Haas F1 Team,0 days 01:53:11.691000,2026-03-08 04:54:18.314,1,10.0,False,,False,True,85.199,2307.228,208.92200000000003
0 days 01:56:01.908000,OCO,31,0 days 00:01:25.018000,36.0,2.0,,,0 days 00:00:30.015000,0 days 00:00:17.675000,0 days 00:00:37.328000,0 days 01:55:06.959000,0 days 01:55:24.634000,0 days 01:56:01.962000,266.0,304.0,301.0,293.0,False,HARD,25.0,True,Haas F1 Team,0 days 01:54:36.890000,2026-03-08 04:55:43.513,1,10.0,False,,False,True,85.018,2392.246,292.8230000000003
0 days 01:57:27.370000,OCO,31,0 days 00:01:25.462000,37.0,2.0,,,0 days 00:00:30.176000,0 days 00:00:17.482000,0 days 00:00:37.804000,0 days 01:56:32.138000,0 days 01:56:49.620000,0 days 01:57:27.424000,265.0,315.0,276.0,290.0,False,HARD,26.0,True,Haas F1 Team,0 days 01:56:01.908000,2026-03-08 04:57:08.531,1,9.0,False,,False,True,85.462,2477.708,291.96500000000015
0 days 01:58:54.342000,OCO,31,0 days 00:01:26.972000,38.0,2.0,,,0 days 00:00:30.327000,0 days 00:00:18.318000,0 days 00:00:38.327000,0 days 01:57:57.751000,0 days 01:58:16.069000,0 days 01:58:54.396000,235.0,292.0,304.0,296.0,False,HARD,27.0,True,Haas F1 Team,0 days 01:57:27.370000,2026-03-08 04:58:33.993,1,10.0,False,,False,True,86.972,2564.68,292.567
0 days 02:00:20.255000,OCO,31,0 days 00:01:25.913000,39.0,2.0,,,0 days 00:00:30.944000,0 days 00:00:18.047000,0 days 00:00:36.922000,0 days 01:59:25.340000,0 days 01:59:43.387000,0 days 02:00:20.309000,258.0,296.0,313.0,265.0,False,HARD,28.0,True,Haas F1 Team,0 days 01:58:54.342000,2026-03-08 05:00:00.965,1,11.0,False,,False,True,85.913,2650.593,219.36799999999994
0 days 02:01:45.688000,OCO,31,0 days 00:01:25.433000,40.0,2.0,,,0 days 00:00:30.255000,0 days 00:00:17.793000,0 days 00:00:37.385000,0 days 02:00:50.564000,0 days 02:01:08.357000,0 days 02:01:45.742000,251.0,307.0,303.0,293.0,False,HARD,29.0,True,Haas F1 Team,0 days 02:00:20.255000,2026-03-08 05:01:26.878,1,11.0,False,,False,True,85.433,2736.026,221.87099999999964
0 days 02:03:10.852000,OCO,31,0 days 00:01:25.164000,41.0,2.0,,,0 days 00:00:30.281000,0 days 00:00:17.633000,0 days 00:00:37.250000,0 days 02:02:16.023000,0 days 02:02:33.656000,0 days 02:03:10.906000,263.0,308.0,322.0,294.0,False,HARD,30.0,True,Haas F1 Team,0 days 02:01:45.688000,2026-03-08 05:02:52.311,1,11.0,False,,False,True,85.164,2821.19,463.63300000000027
0 days 02:04:36.101000,OCO,31,0 days 00:01:25.249000,42.0,2.0,,,0 days 00:00:30.317000,0 days 00:00:17.775000,0 days 00:00:37.157000,0 days 02:03:41.223000,0 days 02:03:58.998000,0 days 02:04:36.155000,251.0,305.0,297.0,288.0,False,HARD,31.0,True,Haas F1 Team,0 days 02:03:10.852000,2026-03-08 05:04:17.475,1,11.0,False,,False,True,85.249,2906.439,463.1749999999997
0 days 02:06:01.207000,OCO,31,0 days 00:01:25.106000,43.0,2.0,,,0 days 00:00:30.046000,0 days 00:00:17.620000,0 days 00:00:37.440000,0 days 02:05:06.201000,0 days 02:05:23.821000,0 days 02:06:01.261000,267.0,312.0,278.0,290.0,False,HARD,32.0,True,Haas F1 Team,0 days 02:04:36.101000,2026-03-08 05:05:42.724,1,11.0,False,,False,True,85.106,2991.545,462.3620000000001
0 days 02:07:27.804000,OCO,31,0 days 00:01:26.597000,44.0,2.0,,,0 days 00:00:30.143000,0 days 00:00:17.654000,0 days 00:00:38.800000,0 days 02:06:31.404000,0 days 02:06:49.058000,0 days 02:07:27.858000,267.0,308.0,302.0,273.0,False,HARD,33.0,True,Haas F1 Team,0 days 02:06:01.207000,2026-03-08 05:07:07.830,1,11.0,False,,False,True,86.597,3078.142,232.30199999999968
0 days 02:08:53.032000,OCO,31,0 days 00:01:25.228000,45.0,2.0,,,0 days 00:00:30.093000,0 days 00:00:17.752000,0 days 00:00:37.383000,0 days 02:07:57.951000,0 days 02:08:15.703000,0 days 02:08:53.086000,264.0,303.0,302.0,286.0,False,HARD,34.0,True,Haas F1 Team,0 days 02:07:27.804000,2026-03-08 05:08:34.427,1,11.0,False,,False,True,85.228,3163.37,234.86499999999978
0 days 02:10:19.253000,OCO,31,0 days 00:01:26.221000,46.0,2.0,,,0 days 00:00:30.232000,0 days 00:00:17.388000,0 days 00:00:38.601000,0 days 02:09:23.318000,0 days 02:09:40.706000,0 days 02:10:19.307000,267.0,325.0,241.0,284.0,False,HARD,35.0,True,Haas F1 Team,0 days 02:08:53.032000,2026-03-08 05:09:59.655,1,11.0,False,,False,True,86.221,3249.591,238.14100000000008
0 days 02:11:45.587000,OCO,31,0 days 00:01:26.334000,47.0,2.0,,,0 days 00:00:31.078000,0 days 00:00:17.881000,0 days 00:00:37.375000,0 days 02:10:50.385000,0 days 02:11:08.266000,0 days 02:11:45.641000,264.0,296.0,300.0,280.0,False,HARD,36.0,True,Haas F1 Team,0 days 02:10:19.253000,2026-03-08 05:11:25.876,1,11.0,False,,False,True,86.334,3335.925,241.79800000000023
0 days 02:13:10.606000,OCO,31,0 days 00:01:25.019000,48.0,2.0,,,0 days 00:00:29.989000,0 days 00:00:17.756000,0 days 00:00:37.274000,0 days 02:12:15.630000,0 days 02:12:33.386000,0 days 02:13:10.660000,268.0,301.0,302.0,294.0,False,HARD,37.0,True,Haas F1 Team,0 days 02:11:45.587000,2026-03-08 05:12:52.210,1,11.0,False,,False,True,85.019,3420.944,244.05299999999988
0 days 02:14:35.721000,OCO,31,0 days 00:01:25.115000,49.0,2.0,,,0 days 00:00:29.863000,0 days 00:00:17.963000,0 days 00:00:37.289000,0 days 02:13:40.523000,0 days 02:13:58.486000,0 days 02:14:35.775000,276.0,297.0,294.0,295.0,False,HARD,38.0,True,Haas F1 Team,0 days 02:13:10.606000,2026-03-08 05:14:17.229,1,11.0,False,,False,True,85.115,3506.059,246.33300000000008
0 days 02:16:02.536000,OCO,31,0 days 00:01:26.815000,50.0,2.0,,,0 days 00:00:30.110000,0 days 00:00:19.111000,0 days 00:00:37.594000,0 days 02:15:05.885000,0 days 02:15:24.996000,0 days 02:16:02.590000,277.0,213.0,296.0,287.0,False,HARD,39.0,True,Haas F1 Team,0 days 02:14:35.721000,2026-03-08 05:15:42.344,1,11.0,False,,False,True,86.815,3592.874,249.83799999999974
0 days 02:17:28.833000,OCO,31,0 days 00:01:26.297000,51.0,2.0,,,0 days 00:00:31.435000,0 days 00:00:17.814000,0 days 00:00:37.048000,0 days 02:16:34.025000,0 days 02:16:51.839000,0 days 02:17:28.887000,266.0,299.0,302.0,293.0,False,HARD,40.0,True,Haas F1 Team,0 days 02:16:02.536000,2026-03-08 05:17:09.159,1,11.0,False,,False,True,86.297,3679.171,253.45199999999977
0 days 02:18:53.417000,OCO,31,0 days 00:01:24.584000,52.0,2.0,,,0 days 00:00:29.943000,0 days 00:00:17.711000,0 days 00:00:36.930000,0 days 02:17:58.830000,0 days 02:18:16.541000,0 days 02:18:53.471000,271.0,301.0,304.0,295.0,False,HARD,41.0,True,Haas F1 Team,0 days 02:17:28.833000,2026-03-08 05:18:35.456,1,11.0,False,,False,True,84.584,3763.755,255.02800000000025
0 days 02:20:18.039000,OCO,31,0 days 00:01:24.622000,53.0,2.0,,,0 days 00:00:29.831000,0 days 00:00:17.621000,0 days 00:00:37.170000,0 days 02:19:23.302000,0 days 02:19:40.923000,0 days 02:20:18.093000,269.0,311.0,302.0,298.0,False,HARD,42.0,True,Haas F1 Team,0 days 02:18:53.417000,2026-03-08 05:20:00.040,1,11.0,False,,False,True,84.622,3848.377,256.4850000000001
0 days 02:21:42.947000,OCO,31,0 days 00:01:24.908000,54.0,2.0,,,0 days 00:00:29.963000,0 days 00:00:17.561000,0 days 00:00:37.384000,0 days 02:20:48.056000,0 days 02:21:05.617000,0 days 02:21:43.001000,266.0,307.0,279.0,298.0,False,HARD,43.0,True,Haas F1 Team,0 days 02:20:18.039000,2026-03-08 05:21:24.662,1,11.0,False,,False,True,84.908,3933.285,328.076
0 days 02:23:07.524000,OCO,31,0 days 00:01:24.577000,55.0,2.0,,,0 days 00:00:30.097000,0 days 00:00:17.655000,0 days 00:00:36.825000,0 days 02:22:13.098000,0 days 02:22:30.753000,0 days 02:23:07.578000,265.0,302.0,304.0,271.0,False,HARD,44.0,True,Haas F1 Team,0 days 02:21:42.947000,2026-03-08 05:22:49.570,1,11.0,False,,False,True,84.577,4017.862,328.84400000000005
0 days 02:24:32.057000,OCO,31,0 days 00:01:24.533000,56.0,2.0,,,0 days 00:00:29.888000,0 days 00:00:17.767000,0 days 00:00:36.878000,0 days 02:23:37.466000,0 days 02:23:55.233000,0 days 02:24:32.111000,271.0,297.0,300.0,301.0,False,HARD,45.0,True,Haas F1 Team,0 days 02:23:07.524000,2026-03-08 05:24:14.147,1,11.0,False,,False,True,84.533,4102.395,328.55400000000054
0 days 02:25:56.630000,OCO,31,0 days 00:01:24.573000,57.0,2.0,,,0 days 00:00:29.920000,0 days 00:00:17.754000,0 days 00:00:36.899000,0 days 02:25:02.031000,0 days 02:25:19.785000,0 days 02:25:56.684000,270.0,298.0,302.0,295.0,False,HARD,46.0,True,Haas F1 Team,0 days 02:24:32.057000,2026-03-08 05:25:38.680,1,11.0,False,,False,True,84.573,4186.968,264.8829999999998
0 days 01:05:23.278000,LIN,41,0 days 00:01:27.218000,2.0,1.0,,,0 days 00:00:30.800000,0 days 00:00:18.041000,0 days 00:00:38.377000,0 days 01:04:26.970000,0 days 01:04:45.011000,0 days 01:05:23.388000,254.0,298.0,300.0,260.0,True,MEDIUM,2.0,True,Racing Bulls,0 days 01:03:56.060000,2026-03-08 04:05:02.683,1,5.0,False,,False,True,87.218,87.218,2.5919999999999987
0 days 01:06:48.775000,LIN,41,0 days 00:01:25.497000,3.0,1.0,,,0 days 00:00:30.171000,0 days 00:00:17.966000,0 days 00:00:37.360000,0 days 01:05:53.559000,0 days 01:06:11.525000,0 days 01:06:48.885000,255.0,304.0,301.0,289.0,True,MEDIUM,3.0,True,Racing Bulls,0 days 01:05:23.278000,2026-03-08 04:06:29.901,1,5.0,False,,False,True,85.497,172.715,3.2150000000000034
0 days 01:08:14.847000,LIN,41,0 days 00:01:26.072000,4.0,1.0,,,0 days 00:00:30.126000,0 days 00:00:17.940000,0 days 00:00:38.006000,0 days 01:07:19.011000,0 days 01:07:36.951000,0 days 01:08:14.957000,252.0,302.0,293.0,293.0,False,MEDIUM,4.0,True,Racing Bulls,0 days 01:06:48.775000,2026-03-08 04:07:55.398,1,5.0,False,,False,True,86.072,258.78700000000003,4.221000000000032
0 days 01:09:41.082000,LIN,41,0 days 00:01:26.235000,5.0,1.0,,,0 days 00:00:30.966000,0 days 00:00:17.919000,0 days 00:00:37.350000,0 days 01:08:45.923000,0 days 01:09:03.842000,0 days 01:09:41.192000,256.0,308.0,296.0,264.0,False,MEDIUM,5.0,True,Racing Bulls,0 days 01:08:14.847000,2026-03-08 04:09:21.470,1,6.0,False,,False,True,86.235,345.022,5.954000000000008
0 days 01:11:06.474000,LIN,41,0 days 00:01:25.392000,6.0,1.0,,,0 days 00:00:30.162000,0 days 00:00:17.916000,0 days 00:00:37.314000,0 days 01:10:11.354000,0 days 01:10:29.270000,0 days 01:11:06.584000,253.0,304.0,295.0,289.0,True,MEDIUM,6.0,True,Racing Bulls,0 days 01:09:41.082000,2026-03-08 04:10:47.705,1,6.0,False,,False,True,85.392,430.414,84.87899999999996
0 days 01:12:31.668000,LIN,41,0 days 00:01:25.194000,7.0,1.0,,,0 days 00:00:30.025000,0 days 00:00:17.897000,0 days 00:00:37.272000,0 days 01:11:36.609000,0 days 01:11:54.506000,0 days 01:12:31.778000,253.0,304.0,295.0,288.0,True,MEDIUM,7.0,True,Racing Bulls,0 days 01:11:06.474000,2026-03-08 04:12:13.097,1,6.0,False,,False,True,85.194,515.608,84.99399999999991
0 days 01:13:56.928000,LIN,41,0 days 00:01:25.260000,8.0,1.0,,,0 days 00:00:30.164000,0 days 00:00:17.919000,0 days 00:00:37.177000,0 days 01:13:01.942000,0 days 01:13:19.861000,0 days 01:13:57.038000,251.0,304.0,294.0,286.0,False,MEDIUM,8.0,True,Racing Bulls,0 days 01:12:31.668000,2026-03-08 04:13:38.291,1,6.0,False,,False,True,85.26,600.868,85.29000000000008
0 days 01:15:22.265000,LIN,41,0 days 00:01:25.337000,9.0,1.0,,,0 days 00:00:30.236000,0 days 00:00:17.915000,0 days 00:00:37.186000,0 days 01:14:27.274000,0 days 01:14:45.189000,0 days 01:15:22.375000,252.0,305.0,295.0,287.0,False,MEDIUM,9.0,True,Racing Bulls,0 days 01:13:56.928000,2026-03-08 04:15:03.551,1,6.0,False,,False,True,85.337,686.205,85.18600000000004
0 days 01:16:47.830000,LIN,41,0 days 00:01:25.565000,10.0,1.0,,,0 days 00:00:30.168000,0 days 00:00:17.947000,0 days 00:00:37.450000,0 days 01:15:52.543000,0 days 01:16:10.490000,0 days 01:16:47.940000,251.0,303.0,293.0,287.0,False,MEDIUM,10.0,True,Racing Bulls,0 days 01:15:22.265000,2026-03-08 04:16:28.888,1,6.0,False,,False,True,85.565,771.77,84.082
0 days 01:24:59.984000,LIN,41,0 days 00:01:24.877000,15.0,1.0,,,0 days 00:00:29.995000,0 days 00:00:17.892000,0 days 00:00:36.990000,0 days 01:24:05.212000,0 days 01:24:23.104000,0 days 01:25:00.094000,253.0,301.0,297.0,280.0,True,MEDIUM,15.0,True,Racing Bulls,0 days 01:23:35.107000,2026-03-08 04:24:41.730,1,4.0,False,,False,True,84.877,856.647,75.56000000000006
0 days 01:26:25.882000,LIN,41,0 days 00:01:25.898000,16.0,1.0,,,0 days 00:00:30.820000,0 days 00:00:17.896000,0 days 00:00:37.182000,0 days 01:25:30.914000,0 days 01:25:48.810000,0 days 01:26:25.992000,256.0,307.0,298.0,259.0,False,MEDIUM,16.0,True,Racing Bulls,0 days 01:24:59.984000,2026-03-08 04:26:06.607,1,5.0,False,,False,True,85.898,942.545,75.54699999999991
0 days 01:27:50.978000,LIN,41,0 days 00:01:25.096000,17.0,1.0,,,0 days 00:00:29.829000,0 days 00:00:17.940000,0 days 00:00:37.327000,0 days 01:26:55.821000,0 days 01:27:13.761000,0 days 01:27:51.088000,247.0,303.0,291.0,290.0,False,MEDIUM,17.0,True,Racing Bulls,0 days 01:26:25.882000,2026-03-08 04:27:32.505,1,5.0,False,,False,True,85.096,1027.641,74.93500000000006
0 days 01:33:01.851000,LIN,41,0 days 00:01:25.424000,20.0,2.0,,,0 days 00:00:29.507000,0 days 00:00:18.190000,0 days 00:00:37.727000,0 days 01:32:06.044000,0 days 01:32:24.234000,0 days 01:33:01.961000,260.0,278.0,294.0,293.0,False,HARD,2.0,True,Racing Bulls,0 days 01:31:36.427000,2026-03-08 04:32:43.050,1,7.0,False,,False,True,85.424,1113.065,75.02800000000002
0 days 01:34:26.033000,LIN,41,0 days 00:01:24.182000,21.0,2.0,,,0 days 00:00:29.574000,0 days 00:00:17.755000,0 days 00:00:36.853000,0 days 01:33:31.535000,0 days 01:33:49.290000,0 days 01:34:26.143000,259.0,308.0,297.0,289.0,True,HARD,3.0,True,Racing Bulls,0 days 01:33:01.851000,2026-03-08 04:34:08.474,1,7.0,False,,False,True,84.182,1197.247,102.31200000000013
0 days 01:35:50.323000,LIN,41,0 days 00:01:24.290000,22.0,2.0,,,0 days 00:00:29.605000,0 days 00:00:17.753000,0 days 00:00:36.932000,0 days 01:34:55.748000,0 days 01:35:13.501000,0 days 01:35:50.433000,258.0,306.0,299.0,291.0,False,HARD,4.0,True,Racing Bulls,0 days 01:34:26.033000,2026-03-08 04:35:32.656,1,7.0,False,,False,True,84.29,1281.537,103.74000000000001
0 days 01:37:15.232000,LIN,41,0 days 00:01:24.909000,23.0,2.0,,,0 days 00:00:29.687000,0 days 00:00:17.824000,0 days 00:00:37.398000,0 days 01:36:20.120000,0 days 01:36:37.944000,0 days 01:37:15.342000,251.0,305.0,294.0,291.0,False,HARD,5.0,True,Racing Bulls,0 days 01:35:50.323000,2026-03-08 04:36:56.946,1,7.0,False,,False,True,84.909,1366.446,106.06700000000001
0 days 01:38:39.786000,LIN,41,0 days 00:01:24.554000,24.0,2.0,,,0 days 00:00:29.834000,0 days 00:00:17.868000,0 days 00:00:36.852000,0 days 01:37:45.176000,0 days 01:38:03.044000,0 days 01:38:39.896000,252.0,303.0,296.0,289.0,False,HARD,6.0,True,Racing Bulls,0 days 01:37:15.232000,2026-03-08 04:38:21.855,1,7.0,False,,False,True,84.554,1451.0,107.39899999999989
0 days 01:40:04.049000,LIN,41,0 days 00:01:24.263000,25.0,2.0,,,0 days 00:00:29.548000,0 days 00:00:17.841000,0 days 00:00:36.874000,0 days 01:39:09.444000,0 days 01:39:27.285000,0 days 01:40:04.159000,252.0,303.0,296.0,291.0,False,HARD,7.0,True,Racing Bulls,0 days 01:38:39.786000,2026-03-08 04:39:46.409,1,7.0,False,,False,True,84.263,1535.263,107.11699999999996
0 days 01:41:28.254000,LIN,41,0 days 00:01:24.205000,26.0,2.0,,,0 days 00:00:29.551000,0 days 00:00:17.874000,0 days 00:00:36.780000,0 days 01:40:33.710000,0 days 01:40:51.584000,0 days 01:41:28.364000,255.0,303.0,297.0,292.0,False,HARD,8.0,True,Racing Bulls,0 days 01:40:04.049000,2026-03-08 04:41:10.672,1,7.0,False,,False,True,84.205,1619.468,108.18399999999997
0 days 01:42:52.615000,LIN,41,0 days 00:01:24.361000,27.0,2.0,,,0 days 00:00:29.508000,0 days 00:00:17.881000,0 days 00:00:36.972000,0 days 01:41:57.872000,0 days 01:42:15.753000,0 days 01:42:52.725000,254.0,302.0,291.0,294.0,False,HARD,9.0,True,Racing Bulls,0 days 01:41:28.254000,2026-03-08 04:42:34.877,1,7.0,False,,False,True,84.361,1703.829,187.22199999999998
0 days 01:44:17.090000,LIN,41,0 days 00:01:24.475000,28.0,2.0,,,0 days 00:00:29.902000,0 days 00:00:17.869000,0 days 00:00:36.704000,0 days 01:43:22.627000,0 days 01:43:40.496000,0 days 01:44:17.200000,252.0,302.0,295.0,285.0,False,HARD,10.0,True,Racing Bulls,0 days 01:42:52.615000,2026-03-08 04:43:59.238,1,7.0,False,,False,True,84.475,1788.304,188.60800000000017
0 days 01:45:42.006000,LIN,41,0 days 00:01:24.916000,29.0,2.0,,,0 days 00:00:29.977000,0 days 00:00:18.019000,0 days 00:00:36.920000,0 days 01:44:47.177000,0 days 01:45:05.196000,0 days 01:45:42.116000,252.0,302.0,293.0,289.0,False,HARD,11.0,True,Racing Bulls,0 days 01:44:17.090000,2026-03-08 04:45:23.713,1,7.0,False,,False,True,84.916,1873.22,190.53700000000003
0 days 01:47:06.288000,LIN,41,0 days 00:01:24.282000,30.0,2.0,,,0 days 00:00:29.767000,0 days 00:00:17.837000,0 days 00:00:36.678000,0 days 01:46:11.883000,0 days 01:46:29.720000,0 days 01:47:06.398000,252.0,303.0,297.0,286.0,False,HARD,12.0,True,Racing Bulls,0 days 01:45:42.006000,2026-03-08 04:46:48.629,1,7.0,False,,False,True,84.282,1957.502,191.7929999999999
0 days 01:48:31.164000,LIN,41,0 days 00:01:24.876000,31.0,2.0,,,0 days 00:00:29.785000,0 days 00:00:18.090000,0 days 00:00:37.001000,0 days 01:47:36.183000,0 days 01:47:54.273000,0 days 01:48:31.274000,251.0,300.0,297.0,292.0,False,HARD,13.0,True,Racing Bulls,0 days 01:47:06.288000,2026-03-08 04:48:12.911,1,7.0,False,,False,True,84.876,2042.378,193.7349999999999
0 days 01:49:55.835000,LIN,41,0 days 00:01:24.671000,32.0,2.0,,,0 days 00:00:29.694000,0 days 00:00:17.780000,0 days 00:00:37.197000,0 days 01:49:00.968000,0 days 01:49:18.748000,0 days 01:49:55.945000,253.0,307.0,293.0,293.0,False,HARD,14.0,True,Racing Bulls,0 days 01:48:31.164000,2026-03-08 04:49:37.787,1,7.0,False,,False,True,84.671,2127.049,195.45900000000006
0 days 01:54:23.609000,LIN,41,0 days 00:01:24.536000,35.0,2.0,,,0 days 00:00:29.663000,0 days 00:00:17.919000,0 days 00:00:36.954000,0 days 01:53:28.846000,0 days 01:53:46.765000,0 days 01:54:23.719000,252.0,300.0,295.0,301.0,False,HARD,17.0,True,Racing Bulls,0 days 01:52:59.073000,2026-03-08 04:54:05.696,1,6.0,False,,False,True,84.536,2211.585,113.279
0 days 01:55:48.307000,LIN,41,0 days 00:01:24.698000,36.0,2.0,,,0 days 00:00:29.762000,0 days 00:00:17.928000,0 days 00:00:37.008000,0 days 01:54:53.481000,0 days 01:55:11.409000,0 days 01:55:48.417000,252.0,300.0,294.0,287.0,False,HARD,18.0,True,Racing Bulls,0 days 01:54:23.609000,2026-03-08 04:55:30.232,1,6.0,False,,False,True,84.698,2296.283,196.86000000000013
0 days 01:57:12.830000,LIN,41,0 days 00:01:24.523000,37.0,2.0,,,0 days 00:00:29.871000,0 days 00:00:17.873000,0 days 00:00:36.779000,0 days 01:56:18.288000,0 days 01:56:36.161000,0 days 01:57:12.940000,251.0,301.0,296.0,287.0,False,HARD,19.0,True,Racing Bulls,0 days 01:55:48.307000,2026-03-08 04:56:54.930,1,6.0,False,,False,True,84.523,2380.806,195.0630000000001
0 days 01:58:37.627000,LIN,41,0 days 00:01:24.797000,38.0,2.0,,,0 days 00:00:29.796000,0 days 00:00:17.906000,0 days 00:00:37.095000,0 days 01:57:42.736000,0 days 01:58:00.642000,0 days 01:58:37.737000,252.0,300.0,293.0,288.0,False,HARD,20.0,True,Racing Bulls,0 days 01:57:12.830000,2026-03-08 04:58:19.453,1,6.0,False,,False,True,84.797,2465.603,193.49000000000024
0 days 02:00:03.582000,LIN,41,0 days 00:01:25.955000,39.0,2.0,,,0 days 00:00:30.718000,0 days 00:00:17.813000,0 days 00:00:37.424000,0 days 01:59:08.455000,0 days 01:59:26.268000,0 days 02:00:03.692000,253.0,309.0,298.0,259.0,False,HARD,21.0,True,Racing Bulls,0 days 01:58:37.627000,2026-03-08 04:59:44.250,1,7.0,False,,False,True,85.955,2551.558,120.33300000000008
0 days 02:01:31.824000,LIN,41,0 days 00:01:28.242000,40.0,2.0,,,0 days 00:00:31.551000,0 days 00:00:18.051000,0 days 00:00:38.640000,0 days 02:00:35.243000,0 days 02:00:53.294000,0 days 02:01:31.934000,252.0,310.0,297.0,275.0,False,HARD,22.0,True,Racing Bulls,0 days 02:00:03.582000,2026-03-08 05:01:10.205,1,8.0,False,,False,True,88.242,2639.8,125.64499999999998
